,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
203,2015-16,201574,Jason Thompson,1610612761,TOR,47,471.0,870,22.1
204,2015-16,201965,Jeff Ayres,1610612746,LAC,17,107.0,174,4.7
205,2015-16,201145,Jeff Green,1610612746,LAC,80,2253.0,3414,152.6
206,2015-16,201952,Jeff Teague,1610612737,ATL,79,2255.0,5623,450.5
207,2015-16,203481,Jeff Withey,1610612762,UTA,51,658.0,1150,27.7
208,2015-16,203924,Jerami Grant,1610612755,PHI,77,2066.0,3561,109.5
209,2015-16,202379,Jeremy Evans,1610612742,DAL,30,251.0,251,5.9
210,2015-16,203087,Jeremy Lamb,1610612766,CHA,66,1227.0,1790,88.8
211,2015-16,202391,Jeremy Lin,1610612766,CHA,78,2048.0,3642,265.2
212,2015-16,1626170,Jerian Grant,1610612752,NYK,76,1265.0,2946,208.2
213,2015-16,201573,Jerryd Bayless,1610612749,MIL,52,1505.0,2591,171.1
214,2015-16,202690,Jimmer Fredette,1610612759,SAS,6,18.0,23,1.5
215,2015-16,202710,Jimmy Butler III,1610612741,CHI,67,2474.0,4559,292.6
216,2015-16,201149,Joakim Noah,1610612741,CHI,29,635.0,1537,49.2
217,2015-16,201975,Jodie Meeks,1610612765,DET,3,43.0,45,1.2
218,2015-16,203925,Joe Harris,1610612739,CLE,5,15.0,21,0.8
219,2015-16,204060,Joe Ingles,1610612762,UTA,81,1241.0,2077,79.7
220,2015-16,2207,Joe Johnson,1610612748,MIA,81,2703.0,4095,213.8
221,2015-16,1626202,Joe Young,1610612754,IND,41,384.0,885,83.4
222,2015-16,201202,Joel Anthony,1610612765,DET,19,96.0,54,1.8
223,2015-16,203530,Joffrey Lauvergne,1610612743,DEN,59,1041.0,1820,52.5
224,2015-16,203089,John Henson,1610612749,MIL,57,960.0,1308,33.9
225,2015-16,203098,John Jenkins,1610612756,PHX,43,480.0,639,31.2
