,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
340,2014-15,203488,Mike Muscala,1610612737,ATL,40,502.0,930,19.1
341,2014-15,203118,Mike Scott,1610612737,ATL,68,1123.0,1898,44.2
342,2014-15,203101,Miles Plumlee,1610612749,MIL,73,1194.0,1645,41.3
343,2014-15,203545,Miroslav Raduljica,1610612750,MIN,5,23.0,26,0.7
344,2014-15,203141,Mirza Teletovic,1610612751,BKN,40,892.0,1638,40.9
345,2014-15,203956,Mitch McGary,1610612760,OKC,32,485.0,815,22.7
346,2014-15,2590,Mo Williams,1610612766,CHA,67,1967.0,4944,472.5
347,2014-15,101145,Monta Ellis,1610612742,DAL,80,2699.0,5100,283.8
348,2014-15,101126,Nate Robinson,1610612743,DEN,42,591.0,1207,100.8
349,2014-15,203489,Nate Wolters,1610612749,MIL,21,247.0,422,31.8
350,2014-15,1737,Nazr Mohammed,1610612741,CHI,23,128.0,176,5.3
351,2014-15,2403,Nene,1610612764,WAS,67,1693.0,2669,86.3
352,2014-15,203457,Nerlens Noel,1610612755,PHI,75,2311.0,3663,103.3
353,2014-15,201979,Nick Calathes,1610612763,MEM,58,838.0,1932,154.2
354,2014-15,2555,Nick Collison,1610612760,OKC,66,1101.0,2122,57.8
355,2014-15,203910,Nick Johnson,1610612745,HOU,27,258.0,370,18.2
356,2014-15,201156,Nick Young,1610612747,LAL,42,1000.0,1191,70.5
357,2014-15,201587,Nicolas Batum,1610612757,POR,71,2380.0,4317,169.1
358,2014-15,203917,Nik Stauskas,1610612758,SAC,73,1127.0,1278,47.7
359,2014-15,202703,Nikola Mirotic,1610612741,CHI,82,1654.0,2865,92.2
360,2014-15,201593,Nikola Pekovic,1610612750,MIN,30,787.0,884,28.4
361,2014-15,202696,Nikola Vučević,1610612753,ORL,74,2529.0,3884,113.1
362,2014-15,203943,Noah Vonleh,1610612766,CHA,25,259.0,515,13.9
363,2014-15,202708,Norris Cole,1610612740,NOP,74,1797.0,4127,346.9
364,2014-15,201564,O.J. Mayo,1610612749,MIL,70,1673.0,2426,89.7
365,2014-15,203136,Ognjen Kuzmic,1610612744,GSW,16,72.0,121,3.4
366,2014-15,201600,Omer Asik,1610612740,NOP,76,1982.0,2945,74.6
367,2014-15,201956,Omri Casspi,1610612758,SAC,67,1416.0,2288,80.9
368,2014-15,203490,Otto Porter Jr.,1610612764,WAS,74,1432.0,1584,46.7
369,2014-15,200782,P.J. Tucker,1610612756,PHX,78,2383.0,3318,108.7
370,2014-15,203798,PJ Hairston,1610612766,CHA,45,687.0,693,19.0
371,2014-15,203143,Pablo Prigioni,1610612745,HOU,66,1192.0,2693,161.2
372,2014-15,201976,Patrick Beverley,1610612745,HOU,56,1727.0,3596,232.0
373,2014-15,203565,Patrick Christopher,1610612763,MEM,4,29.0,41,1.2
374,2014-15,202335,Patrick Patterson,1610612761,TOR,81,2156.0,3644,82.1
375,2014-15,201988,Patty Mills,1610612759,SAS,51,801.0,1842,109.3
376,2014-15,2200,Pau Gasol,1610612741,CHI,78,2681.0,5236,165.4
377,2014-15,202331,Paul George,1610612754,IND,6,91.0,146,6.8
378,2014-15,200794,Paul Millsap,1610612737,ATL,73,2390.0,4608,162.7
379,2014-15,1718,Paul Pierce,1610612764,WAS,73,1914.0,2436,86.3
380,2014-15,203544,Pero Antic,1610612737,ATL,63,1037.0,1600,35.0
381,2014-15,203103,Perry Jones III,1610612760,OKC,43,631.0,786,28.3
382,2014-15,203515,Phil Pressey,1610612738,BOS,50,600.0,1449,119.2
383,2014-15,203112,Quincy Acy,1610612752,NYK,67,1283.0,2046,57.1
384,2014-15,203113,Quincy Miller,1610612765,DET,10,120.0,177,5.1
385,2014-15,202347,Quincy Pondexter,1610612740,NOP,75,1793.0,2085,78.4
386,2014-15,200765,Rajon Rondo,1610612742,DAL,68,2019.0,5431,407.3
387,2014-15,201196,Ramon Sessions,1610612764,WAS,64,1188.0,2820,236.1
388,2014-15,200751,Randy Foye,1610612743,DEN,50,1086.0,1565,107.6
389,2014-15,2446,Rasual Butler,1610612764,WAS,75,1505.0,1828,58.4
390,2014-15,203492,Ray McCallum,1610612758,SAC,68,1436.0,3236,272.9
391,2014-15,101109,Raymond Felton,1610612742,DAL,29,281.0,592,47.8
392,2014-15,203493,Reggie Bullock Jr.,1610612756,PHX,36,338.0,363,9.6
393,2014-15,2501,Reggie Evans,1610612758,SAC,47,764.0,1037,34.5
394,2014-15,202704,Reggie Jackson,1610612765,DET,77,2268.0,5140,479.9
395,2014-15,202130,Reggie Williams,1610612759,SAS,20,105.0,177,7.6
396,2014-15,2210,Richard Jefferson,1610612742,DAL,74,1244.0,1686,59.6
397,2014-15,203495,Ricky Ledo,1610612752,NYK,17,244.0,503,23.5
398,2014-15,201937,Ricky Rubio,1610612750,MIN,22,692.0,1841,177.6
399,2014-15,203133,Robbie Hummel,1610612750,MIN,44,733.0,1238,34.2
400,2014-15,203496,Robert Covington,1610612755,PHI,70,1956.0,3156,108.7
401,2014-15,203135,Robert Sacre,1610612747,LAL,67,1133.0,1555,50.8
402,2014-15,201577,Robin Lopez,1610612757,POR,59,1638.0,1611,39.1
403,2014-15,203918,Rodney Hood,1610612762,UTA,50,1064.0,1702,84.1
404,2014-15,201155,Rodney Stuckey,1610612754,IND,71,1874.0,3409,222.4
405,2014-15,101179,Ronnie Price,1610612747,LAL,43,982.0,2066,169.9
406,2014-15,101142,Ronny Turiaf,1610612750,MIN,1,10.0,6,0.2
407,2014-15,201579,Roy Hibbert,1610612754,IND,76,1926.0,2826,89.5
408,2014-15,200752,Rudy Gay,1610612758,SAC,68,2408.0,4148,214.0
409,2014-15,203497,Rudy Gobert,1610612762,UTA,82,2158.0,4046,103.2
410,2014-15,203893,Russ Smith,1610612763,MEM,12,65.0,145,13.0
411,2014-15,201566,Russell Westbrook,1610612760,OKC,67,2302.0,6002,544.0
412,2014-15,201583,Ryan Anderson,1610612740,NOP,61,1675.0,2548,76.1
413,2014-15,200797,Ryan Hollins,1610612758,SAC,46,441.0,508,14.1
414,2014-15,203527,Ryan Kelly,1610612747,LAL,52,1233.0,1625,51.4
415,2014-15,2223,Samuel Dalembert,1610612752,NYK,32,544.0,986,25.3
416,2014-15,203930,Sean Kilpatrick,1610612750,MIN,4,72.0,58,1.6
417,2014-15,2742,Sebastian Telfair,1610612760,OKC,16,327.0,800,69.5
418,2014-15,201586,Serge Ibaka,1610612760,OKC,64,2116.0,3644,90.3
419,2014-15,203508,Sergey Karasev,1610612751,BKN,33,555.0,646,21.1
420,2014-15,203552,Seth Curry,1610612756,PHX,2,8.0,20,1.4
421,2014-15,203498,Shabazz Muhammad,1610612750,MIN,37,851.0,952,31.6
422,2014-15,203894,Shabazz Napier,1610612748,MIA,51,1012.0,2281,174.5
423,2014-15,203499,Shane Larkin,1610612752,NYK,75,1845.0,4110,280.8
424,2014-15,200769,Shannon Brown,1610612748,MIA,5,89.0,92,4.1
425,2014-15,2733,Shaun Livingston,1610612744,GSW,78,1468.0,3533,233.2
426,2014-15,101183,Shavlik Randolph,1610612756,PHX,21,126.0,170,4.3
427,2014-15,1890,Shawn Marion,1610612739,CLE,56,1082.0,1425,39.2
428,2014-15,200761,Shawne Williams,1610612765,DET,62,1060.0,1778,47.3
429,2014-15,203963,Shayne Whittington,1610612754,IND,20,108.0,198,5.1
430,2014-15,202714,Shelvin Mack,1610612737,ATL,55,833.0,1903,123.9
431,2014-15,204021,Sim Bhullar,1610612758,SAC,3,3.0,8,0.2
432,2014-15,203524,Solomon Hill,1610612754,IND,82,2381.0,3359,145.9
433,2014-15,203915,Spencer Dinwiddie,1610612765,DET,34,455.0,1104,110.3
434,2014-15,201150,Spencer Hawes,1610612746,LAC,73,1274.0,2276,57.4
435,2014-15,201939,Stephen Curry,1610612744,GSW,80,2613.0,6482,449.8
436,2014-15,2581,Steve Blake,1610612757,POR,81,1529.0,3288,285.2
437,2014-15,200779,Steve Novak,1610612760,OKC,35,197.0,289,6.9
438,2014-15,203500,Steven Adams,1610612760,OKC,70,1771.0,2365,67.6
439,2014-15,203933,T.J. Warren,1610612756,PHX,40,614.0,722,23.7
440,2014-15,201959,Taj Gibson,1610612741,CHI,62,1692.0,2214,62.1
441,2014-15,204028,Tarik Black,1610612747,LAL,62,1178.0,1678,48.9
442,2014-15,2419,Tayshaun Prince,1610612765,DET,58,1397.0,2142,80.0
443,2014-15,203093,Terrence Jones,1610612745,HOU,33,889.0,1315,42.2
444,2014-15,203082,Terrence Ross,1610612761,TOR,82,2092.0,2106,75.9
445,2014-15,200757,Thabo Sefolosha,1610612737,ATL,52,976.0,1588,55.5
446,2014-15,201152,Thaddeus Young,1610612751,BKN,75,2407.0,4817,151.3
447,2014-15,203080,Thomas Robinson,1610612755,PHI,54,798.0,1460,44.6
448,2014-15,201168,Tiago Splitter,1610612759,SAS,52,1030.0,1787,47.4
449,2014-15,1495,Tim Duncan,1610612759,SAS,77,2227.0,4456,133.4
450,2014-15,204025,Tim Frazier,1610612757,POR,11,239.0,606,48.1
451,2014-15,203501,Tim Hardaway Jr.,1610612752,NYK,69,1656.0,3142,128.6
452,2014-15,202389,Timofey Mozgov,1610612739,CLE,81,2046.0,2869,73.9
453,2014-15,202699,Tobias Harris,1610612753,ORL,68,2369.0,3711,141.5
454,2014-15,201962,Toney Douglas,1610612740,NOP,12,177.0,275,19.9
455,2014-15,2754,Tony Allen,1610612763,MEM,63,1648.0,1872,67.5
456,2014-15,2225,Tony Parker,1610612759,SAS,68,1953.0,4913,424.1
457,2014-15,203503,Tony Snell,1610612741,CHI,72,1412.0,1575,59.4
458,2014-15,203100,Tony Wroten,1610612755,PHI,30,895.0,2324,150.1
459,2014-15,203315,Toure' Murry,1610612762,UTA,5,18.0,34,2.3
460,2014-15,204037,Travis Wear,1610612752,NYK,50,651.0,1098,37.8
461,2014-15,2772,Trevor Ariza,1610612745,HOU,81,2896.0,4462,155.1
462,2014-15,202344,Trevor Booker,1610612762,UTA,79,1564.0,3468,98.7
463,2014-15,203504,Trey Burke,1610612762,UTA,76,2288.0,5878,420.7
464,2014-15,202684,Tristan Thompson,1610612739,CLE,81,2168.0,2614,64.2
465,2014-15,203584,Troy Daniels,1610612766,CHA,46,392.0,565,22.1
466,2014-15,201951,Ty Lawson,1610612743,DEN,75,2665.0,6203,580.1
467,2014-15,203898,Tyler Ennis,1610612749,MIL,33,411.0,948,79.1
468,2014-15,201946,Tyler Hansbrough,1610612761,TOR,74,1058.0,1068,25.9
469,2014-15,204020,Tyler Johnson,1610612748,MIA,32,603.0,978,50.0
470,2014-15,203092,Tyler Zeller,1610612738,BOS,82,1731.0,2675,72.2
471,2014-15,201936,Tyreke Evans,1610612740,NOP,79,2690.0,5893,532.2
472,2014-15,200748,Tyrus Thomas,1610612763,MEM,2,7.0,7,0.2
473,2014-15,2199,Tyson Chandler,1610612742,DAL,75,2286.0,2870,61.9
474,2014-15,2617,Udonis Haslem,1610612748,MIA,61,982.0,1575,40.6
475,2014-15,203505,Vander Blue,1610612747,LAL,2,74.0,119,8.7
476,2014-15,201964,Victor Claver,1610612757,POR,10,76.0,110,2.7
477,2014-15,203506,Victor Oladipo,1610612753,ORL,72,2573.0,4662,351.7
478,2014-15,1713,Vince Carter,1610612763,MEM,66,1091.0,1687,58.7
479,2014-15,201961,Wayne Ellington,1610612747,LAL,65,1675.0,2015,107.4
480,2014-15,202325,Wesley Johnson,1610612747,LAL,76,2245.0,2578,81.6
481,2014-15,202083,Wesley Matthews,1610612757,POR,60,2024.0,2948,102.3
482,2014-15,203115,Will Barton,1610612743,DEN,58,984.0,1517,82.8
483,2014-15,101198,Will Bynum,1610612764,WAS,7,67.0,167,16.8
484,2014-15,203805,Will Cherry,1610612761,TOR,8,69.0,146,10.2
485,2014-15,2584,Willie Green,1610612753,ORL,52,951.0,1313,78.1
486,2014-15,201163,Wilson Chandler,1610612743,DEN,78,2471.0,3634,146.1
487,2014-15,202333,Xavier Henry,1610612747,LAL,9,86.0,83,3.8
488,2014-15,203897,Zach LaVine,1610612750,MIN,76,1867.0,4291,404.2
489,2014-15,2216,Zach Randolph,1610612763,MEM,71,2304.0,3798,126.4
490,2014-15,2585,Zaza Pachulia,1610612749,MIL,72,1702.0,2612,79.9
491,2014-15,204054,Zoran Dragic,1610612748,MIA,16,75.0,104,4.7
