,team,year,non_fb_o_rating,non_fb_d_rating,o_half_court_dff,d_half_court_dff
12,CLE,2001,1.0060919540229885,1.032183908045977,0.040000000000000036,0.020000000000000018
13,CHH,2001,0.9951162790697675,0.9860919540229883,0.050000000000000044,0.040000000000000036
14,WAS,2001,0.9920689655172413,1.0120689655172415,0.040000000000000036,0.040000000000000036
15,IND,2001,0.993103448275862,0.9960919540229886,0.06000000000000005,0.030000000000000027
16,NJN,2001,0.9911764705882353,0.9666279069767443,0.07000000000000006,0.039999999999999925
17,BOS,2001,0.9954117647058824,0.9549425287356321,0.040000000000000036,0.06999999999999995
18,PHX,2001,0.9899999999999999,1.0044186046511627,0.040000000000000036,0.040000000000000036
19,HOU,2001,0.9839772727272726,1.044186046511628,0.030000000000000027,0.020000000000000018
20,GSW,2001,0.9756321839080458,1.037906976744186,0.050000000000000044,0.030000000000000027
21,TOR,2001,0.986,0.9847058823529412,0.040000000000000036,0.050000000000000044
22,DEN,2001,0.9783720930232556,1.0351162790697674,0.06000000000000005,0.050000000000000044
23,ATL,2001,0.9639534883720928,1.0051162790697674,0.040000000000000036,0.06000000000000005
24,NYK,2001,0.9760919540229884,1.0069411764705882,0.040000000000000036,0.050000000000000044
25,PHI,2001,0.9561176470588235,0.9458139534883722,0.05999999999999994,0.04999999999999993
26,MIA,2001,0.9385057471264368,0.9351162790697675,0.039999999999999925,0.06999999999999995
27,CHI,2001,0.939767441860465,1.0342352941176471,0.039999999999999925,0.020000000000000018
28,MEM,2001,0.9351724137931035,1.0185714285714287,0.05999999999999994,0.030000000000000027
0,DAL,2002,1.066279069767442,0.9824719101123595,0.040000000000000036,0.030000000000000027
1,MIL,2002,1.0406976744186045,1.0345454545454544,0.050000000000000044,0.050000000000000044
2,GSW,2002,1.0338636363636362,1.039186046511628,0.040000000000000036,0.050000000000000044
3,LAL,2002,1.04,1.004137931034483,0.010000000000000009,0.050000000000000044
4,MIN,2002,1.0184090909090908,0.9995402298850573,0.030000000000000027,0.040000000000000036
5,SAC,2002,1.0143023255813954,0.9462790697674419,0.030000000000000027,0.039999999999999925
6,POR,2002,1.0047058823529411,0.9755294117647058,0.06000000000000005,0.050000000000000044
7,UTA,2002,0.9919999999999999,0.978452380952381,0.07000000000000006,0.040000000000000036
8,ORL,2002,1.0076744186046511,1.0124137931034483,0.030000000000000027,0.030000000000000027
9,SAS,2002,1.0093023255813953,0.9449411764705882,0.050000000000000044,0.05999999999999994
10,NYK,2002,1.0039080459770116,1.0170114942528736,0.030000000000000027,0.040000000000000036
11,IND,2002,0.9941860465116279,0.9540229885057471,0.030000000000000027,0.040000000000000036
12,DET,2002,0.9948275862068965,0.9506896551724139,0.050000000000000044,0.04999999999999993
13,PHI,2002,0.9899999999999999,0.9634482758620689,0.030000000000000027,0.06000000000000005
14,PHX,2002,0.988139534883721,0.98,0.040000000000000036,0.030000000000000027
15,MEM,2002,0.9868965517241378,1.0340697674418604,0.08000000000000007,0.020000000000000018
16,SEA,2002,0.9803488372093023,0.9845454545454545,0.06000000000000005,0.06000000000000005
17,HOU,2002,0.9770114942528736,0.9799999999999999,0.06000000000000005,0.020000000000000018
18,NOH,2002,0.9874418604651163,0.9618604651162789,0.020000000000000018,0.040000000000000036
19,NJN,2002,0.9781176470588234,0.9459302325581395,0.07000000000000006,0.010000000000000009
20,WAS,2002,0.9822093023255815,0.9924137931034482,0.040000000000000036,0.040000000000000036
21,LAC,2002,0.9741379310344827,1.0240697674418606,0.050000000000000044,0.020000000000000018
22,ATL,2002,0.9741379310344827,1.002,0.030000000000000027,0.040000000000000036
23,BOS,2002,0.9658823529411764,0.9668965517241379,0.020000000000000018,0.06000000000000005
24,TOR,2002,0.97,1.0255172413793103,0.020000000000000018,0.050000000000000044
25,CHI,2002,0.9641379310344828,1.0041176470588236,0.040000000000000036,0.030000000000000027
26,CLE,2002,0.9120689655172415,1.0102380952380952,0.04999999999999993,0.050000000000000044
27,MIA,2002,0.9241860465116278,0.9787356321839079,0.029999999999999916,0.040000000000000036
28,DEN,2002,0.8714285714285713,0.9708333333333332,0.06000000000000005,0.040000000000000036
0,DAL,2003,1.0779545454545456,1.0279545454545456,0.030000000000000027,0.030000000000000027
1,SAC,2003,1.0541379310344827,1.0001149425287357,0.050000000000000044,0.050000000000000044
2,SEA,2003,1.0289655172413792,1.0318181818181817,0.040000000000000036,0.020000000000000018
3,MIL,2003,1.0257303370786517,1.0080459770114942,0.030000000000000027,0.030000000000000027
4,LAL,2003,1.0241379310344827,0.9680459770114942,0.020000000000000018,0.030000000000000027
5,MIN,2003,1.0213636363636365,0.9596629213483147,0.010000000000000009,0.040000000000000036
6,MEM,2003,0.9894117647058822,0.9760919540229884,0.06000000000000005,0.040000000000000036
7,IND,2003,0.9793023255813953,0.9219318181818182,0.07000000000000006,0.039999999999999925
8,DEN,2003,0.9891860465116278,0.997816091954023,0.050000000000000044,0.020000000000000018
9,POR,2003,0.9880459770114943,1.0051724137931033,0.040000000000000036,0.06000000000000005
10,LAC,2003,0.991590909090909,1.0291860465116278,0.030000000000000027,0.050000000000000044
11,ORL,2003,0.9774999999999998,1.06,0.040000000000000036,0.020000000000000018
12,GSW,2003,0.9880898876404494,1.0059302325581396,0.030000000000000027,0.010000000000000009
13,SAS,2003,0.9718390804597701,0.896551724137931,0.050000000000000044,0.040000000000000036
14,NOH,2003,0.9801149425287357,0.9722727272727272,0.040000000000000036,0.040000000000000036
15,BOS,2003,0.974,0.988139534883721,0.050000000000000044,0.040000000000000036
16,MIA,2003,0.9624137931034482,0.9657954545454545,0.050000000000000044,0.020000000000000018
17,CLE,2003,0.9668181818181818,1.0060919540229885,0.050000000000000044,0.030000000000000027
18,DET,2003,0.9712643678160919,0.907906976744186,0.050000000000000044,0.030000000000000027
19,PHX,2003,0.965813953488372,1.0065517241379311,0.050000000000000044,0.050000000000000044
20,UTA,2003,0.9654545454545453,0.9886046511627906,0.040000000000000036,0.040000000000000036
21,HOU,2003,0.9612359550561796,0.942,0.020000000000000018,0.039999999999999925
22,NYK,2003,0.98,0.9780459770114942,0.010000000000000009,0.040000000000000036
23,NJN,2003,0.9525581395348837,0.9324137931034482,0.040000000000000036,0.039999999999999925
24,ATL,2003,0.9663636363636364,0.998139534883721,0.030000000000000027,0.040000000000000036
25,PHI,2003,0.9503488372093024,0.9744186046511628,0.039999999999999925,0.050000000000000044
26,WAS,2003,0.9353488372093022,0.9925581395348836,0.039999999999999925,0.06000000000000005
27,TOR,2003,0.9239080459770116,0.9688636363636364,0.010000000000000009,0.020000000000000018
28,CHI,2003,0.9340229885057472,0.9858139534883721,0.019999999999999907,0.050000000000000044
0,PHX,2004,1.1061797752808988,1.0315909090909092,0.030000000000000027,0.030000000000000027
1,SEA,2004,1.0693181818181818,1.0448314606741573,0.050000000000000044,0.050000000000000044
2,MIA,2004,1.0707865168539326,0.9870454545454544,0.030000000000000027,0.050000000000000044
3,SAC,2004,1.053448275862069,1.0319318181818182,0.050000000000000044,0.040000000000000036
4,DAL,2004,1.0441379310344827,0.990561797752809,0.06000000000000005,0.06000000000000005
5,MIN,2004,1.0382222222222224,1.0152808988764044,0.030000000000000027,0.050000000000000044
6,LAL,2004,1.034,1.0619318181818183,0.050000000000000044,0.040000000000000036
7,SAS,2004,1.0341379310344827,0.9459770114942528,0.020000000000000018,0.020000000000000018
8,BOS,2004,1.025632183908046,1.0089655172413794,0.040000000000000036,0.050000000000000044
9,TOR,2004,1.0315909090909092,1.056629213483146,0.030000000000000027,0.030000000000000027
10,WAS,2004,1.0113793103448276,1.037840909090909,0.050000000000000044,0.040000000000000036
11,CLE,2004,1.013448275862069,1.0214606741573033,0.06000000000000005,0.030000000000000027
12,MIL,2004,1.023820224719101,1.0554545454545454,0.020000000000000018,0.030000000000000027
13,DEN,2004,1.0056321839080458,0.9893181818181818,0.050000000000000044,0.050000000000000044
14,NYK,2004,1.0213793103448274,1.0477272727272728,0.030000000000000027,0.030000000000000027
15,HOU,2004,1.0214606741573033,0.9780459770114942,0.010000000000000009,0.030000000000000027
16,DET,2004,1.0052272727272729,0.9634482758620689,0.06000000000000005,0.050000000000000044
17,MEM,2004,0.9995402298850573,0.9819318181818182,0.050000000000000044,0.040000000000000036
18,LAC,2004,1.0098863636363637,1.0136781609195402,0.040000000000000036,0.030000000000000027
19,ORL,2004,0.9997727272727273,1.0241379310344827,0.07000000000000006,0.06000000000000005
20,IND,2004,1.00816091954023,1.0,0.050000000000000044,0.020000000000000018
21,UTA,2004,1.0074157303370785,1.0386046511627907,0.020000000000000018,0.050000000000000044
22,GSW,2004,0.9989655172413792,1.0213483146067417,0.040000000000000036,0.050000000000000044
23,PHI,2004,0.9860919540229883,0.9881818181818183,0.040000000000000036,0.040000000000000036
24,POR,2004,0.9898863636363636,1.0176744186046511,0.040000000000000036,0.040000000000000036
25,CHI,2004,0.9681818181818181,0.9601149425287355,0.040000000000000036,0.040000000000000036
26,NJN,2004,0.9699999999999999,0.9982758620689656,0.020000000000000018,0.020000000000000018
27,CHA,2004,0.973720930232558,1.0348275862068965,0.020000000000000018,0.040000000000000036
28,ATL,2004,0.9612499999999998,1.0540229885057473,0.030000000000000027,0.030000000000000027
29,NOH,2004,0.9576404494382021,1.0224137931034483,0.030000000000000027,0.040000000000000036
0,PHX,2005,1.087865168539326,1.0240449438202248,0.020000000000000018,0.030000000000000027
1,DAL,2005,1.0698863636363638,1.0079775280898877,0.040000000000000036,0.040000000000000036
2,SEA,2005,1.0711363636363636,1.10375,0.040000000000000036,0.020000000000000018
3,DET,2005,1.0679545454545456,0.9802247191011236,0.030000000000000027,0.050000000000000044
4,WAS,2005,1.0450000000000002,1.027640449438202,0.040000000000000036,0.030000000000000027
5,TOR,2005,1.0543820224719103,1.0917977528089888,0.030000000000000027,0.030000000000000027
6,MIA,2005,1.0358426966292136,0.9952808988764045,0.030000000000000027,0.050000000000000044
7,LAL,2005,1.0459090909090911,1.0117977528089888,0.030000000000000027,0.040000000000000036
8,CLE,2005,1.0404494382022473,1.02,0.06000000000000005,0.020000000000000018
9,SAS,2005,1.03,0.9659090909090907,0.020000000000000018,0.030000000000000027
10,SAC,2005,1.0219318181818182,1.0080681818181818,0.040000000000000036,0.010000000000000009
11,ORL,2005,1.0175280898876404,1.0347126436781608,0.050000000000000044,0.040000000000000036
12,MIL,2005,1.0131818181818182,1.0260227272727274,0.050000000000000044,0.020000000000000018
13,PHI,2005,1.0113793103448276,1.0338636363636362,0.040000000000000036,0.050000000000000044
14,DEN,2005,1.0073563218390804,1.0161363636363636,0.06000000000000005,0.020000000000000018
15,ATL,2005,1.0136363636363637,1.0699999999999998,0.030000000000000027,0.020000000000000018
16,MEM,2005,1.0120689655172415,0.9760919540229884,0.040000000000000036,0.030000000000000027
17,BOS,2005,1.0154545454545454,1.0189655172413792,0.030000000000000027,0.050000000000000044
18,LAC,2005,1.0142045454545456,0.9886363636363636,0.020000000000000018,0.07000000000000006
19,GSW,2005,1.0093181818181818,1.016629213483146,0.040000000000000036,0.040000000000000036
20,CHI,2005,1.01,0.9902247191011235,0.010000000000000009,0.050000000000000044
21,IND,2005,1.0084090909090908,0.9660919540229885,0.020000000000000018,0.050000000000000044
