,team,year,non_fb_o_rating,non_fb_d_rating
9,OKC,2014,1.032808988764045,1.0059090909090909
10,CHI,2014,1.04561797752809,1.0059090909090909
11,HOU,2014,1.0225581395348837,0.998139534883721
12,MEM,2014,1.0226136363636364,0.9902247191011235
13,DET,2014,1.0261797752808988,1.0226666666666666
14,UTA,2014,1.0094318181818183,1.0129885057471262
15,SAC,2014,1.0091011235955056,1.0476744186046512
16,PHX,2014,1.0020689655172415,1.0113793103448274
17,DEN,2014,0.9978651685393259,1.0453333333333334
18,BOS,2014,1.0163636363636364,1.011590909090909
19,BKN,2014,1.0163636363636364,1.0441573033707865
20,WAS,2014,1.0059090909090909,1.004022988505747
21,MIA,2014,1.0020689655172415,1.03816091954023
22,IND,2014,1.0085714285714287,0.996629213483146
23,LAL,2014,0.9998863636363635,1.0670786516853934
24,MIL,2014,0.9844186046511628,0.9920689655172413
25,MIN,2014,0.9787499999999999,1.0841379310344827
26,ORL,2014,0.9860919540229883,1.0426136363636362
27,CHA,2014,0.9670786516853933,1.0022222222222221
28,NYK,2014,0.9677272727272725,1.0657471264367817
29,PHI,2014,0.9237209302325581,0.9989411764705882
0,GSW,2015,1.12,1.0020224719101123
1,OKC,2015,1.092666666666667,1.0243820224719102
2,CLE,2015,1.0650549450549451,1.02
3,SAS,2015,1.0729545454545455,0.9616666666666666
4,TOR,2015,1.0556179775280898,1.0172222222222222
5,POR,2015,1.0562637362637364,1.0483146067415732
6,LAC,2015,1.0422727272727272,0.9967032967032967
7,HOU,2015,1.0474418604651161,1.0327272727272727
8,CHA,2015,1.0313483146067417,1.0142857142857142
9,BOS,2015,1.0321348314606742,1.0005555555555554
10,DAL,2015,1.0362637362637364,1.026888888888889
11,SAC,2015,1.0257303370786517,1.0414606741573034
12,MIN,2015,1.026741573033708,1.0629213483146067
13,DET,2015,1.0323333333333333,1.026629213483146
14,MIA,2015,1.0295555555555556,1.0075280898876404
15,UTA,2015,1.017840909090909,1.0059090909090909
16,NOP,2015,1.028,1.0684444444444445
17,DEN,2015,1.02,1.0580898876404494
18,ATL,2015,1.0127272727272727,0.9826136363636364
19,MEM,2015,1.0,1.0464444444444445
20,WAS,2015,1.0197727272727273,1.0291011235955057
21,CHI,2015,1.0267032967032967,1.0358426966292136
22,ORL,2015,1.0059090909090909,1.03
23,NYK,2015,1.0225274725274724,1.0407865168539325
24,IND,2015,0.9940909090909091,0.9964444444444445
25,MIL,2015,1.0015909090909092,1.0496629213483146
26,BKN,2015,1.0016666666666667,1.0681818181818183
27,PHX,2015,0.9878651685393258,1.0448275862068965
28,LAL,2015,0.9835955056179775,1.0819101123595507
29,PHI,2015,0.9491011235955055,1.0506741573033709
0,GSW,2016,1.11625,1.0085393258426965
1,HOU,2016,1.1121348314606743,1.0557954545454546
2,CLE,2016,1.1043956043956042,1.0699999999999998
3,DEN,2016,1.108,1.0837777777777777
4,LAC,2016,1.097,1.0476923076923077
5,TOR,2016,1.0923595505617978,1.0438888888888889
6,BOS,2016,1.07,1.055888888888889
7,WAS,2016,1.0832584269662922,1.063076923076923
8,SAS,2016,1.08,1.0078651685393258
9,MIN,2016,1.076179775280899,1.0852808988764047
10,POR,2016,1.074,1.0799999999999998
11,UTA,2016,1.062857142857143,1.018
12,CHA,2016,1.0626666666666669,1.07
13,MIL,2016,1.0535955056179775,1.056067415730337
14,IND,2016,1.0502247191011236,1.0521348314606742
15,OKC,2016,1.0582222222222224,1.0421348314606742
16,MIA,2016,1.04,1.0540659340659342
17,NYK,2016,1.056,1.082
18,MEM,2016,1.0402247191011236,1.0305555555555554
19,CHI,2016,1.0391011235955057,1.04
20,SAC,2016,1.0314606741573034,1.0804494382022471
21,PHX,2016,1.035,1.0853932584269663
22,DET,2016,1.0295555555555556,1.0513483146067415
23,LAL,2016,1.0291011235955057,1.1
24,DAL,2016,1.0333333333333334,1.0531868131868132
25,NOP,2016,1.026629213483146,1.0373333333333332
26,ATL,2016,1.03,1.0327272727272727
27,BKN,2016,1.014,1.0710227272727273
28,ORL,2016,1.01,1.0753333333333335
29,PHI,2016,0.9996629213483145,1.0623595505617978
0,HOU,2017,1.1215730337078653,1.028314606741573
1,TOR,2017,1.1102247191011236,1.033888888888889
2,GSW,2017,1.1082222222222222,1.0374157303370786
3,MIN,2017,1.0954545454545455,1.0830769230769233
4,CLE,2017,1.096,1.0879999999999999
5,DEN,2017,1.0840449438202249,1.0676404494382024
6,OKC,2017,1.0719318181818183,1.046
7,LAC,2017,1.078,1.0653932584269663
8,CHA,2017,1.0681318681318681,1.0684615384615386
9,MIL,2017,1.0647727272727272,1.0694444444444446
10,NOP,2017,1.0641111111111112,1.0514606741573034
11,IND,2017,1.0619318181818183,1.0576923076923077
12,WAS,2017,1.054,1.053932584269663
13,PHI,2017,1.0642696629213484,1.026741573033708
14,POR,2017,1.0595555555555556,1.0421978021978022
15,SAS,2017,1.0507865168539325,1.0176666666666667
16,UTA,2017,1.0536363636363637,1.006179775280899
17,DET,2017,1.0483146067415732,1.048
18,BOS,2017,1.0542222222222224,1.0141111111111112
19,NYK,2017,1.04,1.0735955056179776
20,BKN,2017,1.0541304347826088,1.0853333333333335
21,LAL,2017,1.0282222222222224,1.046
22,MIA,2017,1.0405555555555557,1.0405555555555557
23,DAL,2017,1.042,1.0666666666666667
24,ORL,2017,1.0253932584269663,1.0742222222222224
25,ATL,2017,1.02,1.0749438202247192
26,MEM,2017,1.0116666666666667,1.075909090909091
27,CHI,2017,1.0223333333333333,1.0773333333333335
28,SAC,2017,1.0057303370786517,1.0842696629213484
29,PHX,2017,1.0037362637362637,1.0924719101123597
0,GSW,2018,1.1284444444444446,1.0553846153846154
1,HOU,2018,1.1152808988764045,1.0741111111111112
2,POR,2018,1.1134065934065933,1.0723076923076924
3,MIL,2018,1.1077777777777778,1.0316483516483517
4,TOR,2018,1.097,1.0438888888888889
5,SAS,2018,1.1106521739130435,1.074
6,DEN,2018,1.1007865168539326,1.0633333333333335
7,LAC,2018,1.094021739130435,1.0794444444444444
8,PHI,2018,1.0867032967032968,1.073846153846154
9,BOS,2018,1.0824719101123597,1.0503296703296703
10,CHA,2018,1.094,1.0975824175824176
11,NOP,2018,1.092,1.093932584269663
12,MIN,2018,1.0817977528089888,1.1058241758241758
13,UTA,2018,1.0842222222222224,1.0296629213483146
14,WAS,2018,1.0813333333333333,1.1021978021978023
15,OKC,2018,1.066179775280899,1.0423333333333333
16,SAC,2018,1.0694444444444446,1.0805555555555557
17,IND,2018,1.0581818181818181,1.038
18,BKN,2018,1.0680434782608696,1.066
19,DAL,2018,1.0737362637362637,1.0905555555555555
20,DET,2018,1.057912087912088,1.0605555555555557
21,ORL,2018,1.0608791208791208,1.0525274725274725
22,LAL,2018,1.0525274725274727,1.062
23,ATL,2018,1.057777777777778,1.0959090909090912
24,CLE,2018,1.040769230769231,1.1517777777777778
25,MIA,2018,1.05,1.047
26,MEM,2018,1.0380898876404494,1.05
27,PHX,2018,1.0274157303370786,1.1066292134831461
28,CHI,2018,1.022,1.1025274725274725
29,NYK,2018,1.0137362637362637,1.1111111111111112
0,DAL,2019,1.1358241758241756,1.0921978021978023
1,LAC,2019,1.1016483516483515,1.0494444444444446
2,POR,2019,1.1180434782608697,1.112197802197802
3,BOS,2019,1.104943820224719,1.042
4,DEN,2019,1.1,1.0816666666666668
5,HOU,2019,1.1035955056179774,1.0695555555555556
6,MIA,2019,1.1,1.0694444444444446
7,MIL,2019,1.0930769230769233,0.9980000000000001
8,UTA,2019,1.098913043478261,1.0694444444444446
9,LAL,2019,1.0905555555555555,1.0372222222222223
10,PHX,2019,1.0916666666666668,1.0855555555555556
11,SAS,2019,1.0887777777777778,1.1021978021978023
12,TOR,2019,1.0907865168539328,1.016
13,PHI,2019,1.0823333333333334,1.055824175824176
14,NOP,2019,1.0816483516483517,1.087865168539326
15,WAS,2019,1.0783333333333334,1.1240659340659342
16,OKC,2019,1.0705555555555557,1.054
17,IND,2019,1.058131868131868,1.055934065934066
18,SAC,2019,1.0755555555555556,1.084111111111111
19,DET,2019,1.0611111111111111,1.1042696629213482
20,BKN,2019,1.0672826086956522,1.0676666666666668
21,MEM,2019,1.0587777777777778,1.07
22,ORL,2019,1.0546666666666666,1.0726666666666667
23,MIN,2019,1.06,1.0941758241758244
24,ATL,2019,1.048888888888889,1.117
25,CLE,2019,1.0453846153846154,1.1238636363636365
26,CHA,2019,1.0315384615384615,1.1026966292134832
27,NYK,2019,1.034,1.0923333333333334
28,CHI,2019,1.0275,1.0649438202247192
29,GSW,2019,1.0191011235955054,1.1
0,BKN,2020,1.152197802197802,1.1124444444444443
1,POR,2020,1.1600000000000001,1.1241304347826087
2,LAC,2020,1.1423333333333334,1.0792307692307694
3,UTA,2020,1.1551648351648354,1.0433333333333334
4,PHX,2020,1.1420000000000001,1.0811111111111111
5,DEN,2020,1.1340449438202245,1.0839999999999999
6,MIL,2020,1.1385393258426966,1.0861538461538462
7,DAL,2020,1.1278021978021977,1.0982222222222224
8,ATL,2020,1.1240659340659342,1.0916666666666668
9,BOS,2020,1.096,1.1016666666666668
10,NOP,2020,1.1105555555555555,1.1102222222222222
11,SAC,2020,1.1039999999999999,1.136
12,PHI,2020,1.0940909090909092,1.0415384615384615
13,IND,2020,1.098888888888889,1.09
14,TOR,2020,1.0952808988764045,1.0925274725274725
15,MEM,2020,1.0781818181818184,1.072
16,WAS,2020,1.077912087912088,1.094
17,MIA,2020,1.086179775280899,1.088
18,CHI,2020,1.0843956043956045,1.0957303370786518
19,GSW,2020,1.0940449438202249,1.062888888888889
20,SAS,2020,1.0799999999999998,1.1074725274725274
21,NYK,2020,1.0742857142857143,1.048777777777778
22,CHA,2020,1.073932584269663,1.0952222222222223
23,LAL,2020,1.0670000000000002,1.051797752808989
24,MIN,2020,1.0623595505617978,1.1223333333333334
25,DET,2020,1.0455555555555556,1.1
26,HOU,2020,1.0394444444444444,1.1262921348314605
27,CLE,2020,1.02,1.118314606741573
28,ORL,2020,1.0184615384615385,1.1111111111111112
29,OKC,2020,1.01,1.1070786516853932
0,UTA,2021,1.1468888888888888,1.0716666666666668
1,ATL,2021,1.134,1.1116483516483517
2,PHX,2021,1.1166292134831461,1.0355555555555556
3,MIL,2021,1.121111111111111,1.094
4,MEM,2021,1.1148275862068966,1.058888888888889
5,DEN,2021,1.1123333333333334,1.0833333333333335
6,MIN,2021,1.1152808988764045,1.082
7,CHA,2021,1.1017977528089888,1.1023333333333336
8,BOS,2021,1.1068888888888888,1.04
9,BKN,2021,1.1119999999999999,1.0916666666666668
10,PHI,2021,1.1105555555555555,1.076
11,MIA,2021,1.1087777777777779,1.0616666666666668
12,DAL,2021,1.1046666666666667,1.0670000000000002
13,CHI,2021,1.081868131868132,1.1076923076923078
14,GSW,2021,1.0898876404494382,1.0378651685393259
15,TOR,2021,1.0875280898876405,1.0784615384615386
16,IND,2021,1.106923076923077,1.1357303370786518
17,SAS,2021,1.0999999999999999,1.0921978021978023
18,CLE,2021,1.0882222222222222,1.0578651685393259
19,NOP,2021,1.0823595505617978,1.1
20,WAS,2021,1.074065934065934,1.11
21,LAL,2021,1.076,1.1021348314606743
22,NYK,2021,1.0611111111111111,1.0764444444444445
23,SAC,2021,1.0692307692307692,1.124111111111111
24,LAC,2021,1.084111111111111,1.0723333333333334
25,HOU,2021,1.0526666666666666,1.1263636363636365
26,POR,2021,1.0455555555555556,1.1437777777777778
27,DET,2021,1.0264444444444445,1.1095555555555556
28,ORL,2021,1.0184615384615385,1.089
29,OKC,2021,1.0164444444444445,1.0962921348314607
0,SAC,2022,1.1586813186813187,1.134945054945055
1,PHI,2022,1.1472222222222224,1.098681318681319
2,NYK,2022,1.1499999999999997,1.1242391304347827
3,BOS,2022,1.154065934065934,1.08978021978022
4,DEN,2022,1.1411111111111112,1.112
5,DAL,2022,1.1474725274725275,1.1287912087912089
6,ATL,2022,1.1212087912087914,1.133846153846154
7,CLE,2022,1.1302222222222222,1.0675555555555556
8,GSW,2022,1.127777777777778,1.11
9,UTA,2022,1.1278260869565218,1.1402222222222222
10,BKN,2022,1.1233333333333335,1.1194444444444445
11,MEM,2022,1.1223595505617978,1.0753846153846156
12,TOR,2022,1.1018181818181816,1.0976923076923077
13,PHX,2022,1.123076923076923,1.0953846153846154
14,MIL,2022,1.1284782608695654,1.0884615384615386
15,OKC,2022,1.1137078651685395,1.117912087912088
16,LAC,2022,1.1176923076923078,1.1016666666666668
17,LAL,2022,1.1181521739130436,1.1084615384615386
18,WAS,2022,1.1137362637362638,1.1215555555555554
19,POR,2022,1.1210000000000002,1.1555555555555557
20,NOP,2022,1.1057303370786518,1.0949450549450552
21,IND,2022,1.112,1.1355555555555557
22,MIN,2022,1.115111111111111,1.107777777777778
23,CHI,2022,1.096,1.0807692307692307
24,MIA,2022,1.0999999999999999,1.1076923076923078
25,ORL,2022,1.0894444444444447,1.11
26,HOU,2022,1.0794444444444444,1.1461797752808986
27,DET,2022,1.0763333333333336,1.1572222222222222
28,SAS,2022,1.0753846153846156,1.178
29,CHA,2022,1.0553846153846154,1.1281318681318684
0,BOS,2023,1.2042222222222223,1.0828260869565218
1,IND,2023,1.1746666666666667,1.1521739130434783
2,OKC,2023,1.1539325842696628,1.0975555555555556
3,DEN,2023,1.1478021978021977,1.0861538461538462
4,LAC,2023,1.1417977528089887,1.1124175824175826
5,MIL,2023,1.154,1.1255555555555556
6,NYK,2023,1.1420000000000001,1.105111111111111
7,PHX,2023,1.1440000000000001,1.1000000000000003
8,DAL,2023,1.146923076923077,1.1199999999999999
9,GSW,2023,1.138,1.1239999999999999
10,NOP,2023,1.1442696629213485,1.0992307692307695
11,ATL,2023,1.1425274725274726,1.1555555555555557
12,SAC,2023,1.1333333333333333,1.1176923076923078
13,PHI,2023,1.1343820224719101,1.1056043956043955
14,LAL,2023,1.124,1.1213333333333333
15,MIN,2023,1.1246666666666667,1.047777777777778
16,CLE,2023,1.114,1.0816666666666668
17,UTA,2023,1.1192307692307693,1.1659550561797751
18,CHI,2023,1.1016666666666668,1.1279120879120879
19,HOU,2023,1.108,1.104
20,MIA,2023,1.102,1.0918681318681318
21,ORL,2023,1.0896629213483147,1.076741573033708
22,BKN,2023,1.0955555555555556,1.1262637362637364
23,TOR,2023,1.0970786516853932,1.1597802197802196
24,WAS,2023,1.0756666666666668,1.1664444444444442
25,SAS,2023,1.0730769230769233,1.142134831460674
26,DET,2023,1.0590217391304348,1.1480898876404493
27,CHA,2023,1.0624175824175826,1.1623333333333334
28,POR,2023,1.0456666666666667,1.1302247191011237
29,MEM,2023,1.0452808988764044,1.111685393258427
0,CLE,2024,1.198,1.0796629213483147
1,DEN,2024,1.1661797752808987,1.117191011235955
2,NYK,2024,1.16,1.1346666666666667
3,BOS,2024,1.1799999999999997,1.075934065934066
4,OKC,2024,1.1458620689655172,1.0276923076923077
5,MEM,2024,1.1435955056179776,1.0843820224719103
6,SAC,2024,1.1296629213483147,1.1294444444444447
7,DAL,2024,1.124,1.11
8,IND,2024,1.1214606741573034,1.1316666666666666
9,LAL,2024,1.1235955056179776,1.1011111111111112
10,PHX,2024,1.114,1.14
11,MIN,2024,1.108,1.0660674157303371
12,DET,2024,1.106,1.091590909090909
13,MIL,2024,1.1128888888888888,1.106
14,HOU,2024,1.1102247191011236,1.0672222222222223
15,GSW,2024,1.1019101123595507,1.0879999999999999
16,SAS,2024,1.0879999999999999,1.1142696629213484
17,CHI,2024,1.0997802197802196,1.14
18,ATL,2024,1.0938636363636363,1.1035955056179774
19,LAC,2024,1.0722727272727273,1.0675280898876407
20,UTA,2024,1.0914285714285714,1.1577272727272725
21,MIA,2024,1.09,1.0987777777777779
22,PHI,2024,1.0809090909090908,1.1393333333333333
23,POR,2024,1.0859550561797753,1.1097727272727274
24,TOR,2024,1.0651111111111111,1.1357303370786518
25,NOP,2024,1.07,1.1463636363636363
26,BKN,2024,1.07,1.1061797752808988
27,ORL,2024,1.0370454545454546,1.0658888888888889
28,CHA,2024,1.0496629213483146,1.1124719101123595
29,WAS,2024,1.0364444444444443,1.1541573033707864
